path,phase,TOE_x,TOE_y,HOSEL_x,HOSEL_y,GRIP_x,GRIP_y
kitano_red_2_0191,train,0.692187,0.605556,0.675,0.610185,0.570833,0.436111
ebihara_0712_4409_64,train,0.607407,0.471354,0.594444,0.457813,0.388889,0.429688
sony_white_0006_0549,train,0.210185,0.335417,0.216667,0.320833,0.439815,0.352083
ebihara_0712_4409_42,train,0.617593,0.627083,0.59537,0.631771,0.437037,0.55
ebihara_0712_4409_118,train,0.271296,0.594792,0.276852,0.600521,0.331481,0.535937
red_0712_0036_98,train,0.555556,0.458333,0.550926,0.440104,0.45,0.394271
sony_red_0019_0355,train,0.097222,0.428125,0.108333,0.449479,0.355556,0.486458
uratani_green_3_0333,train,0.592708,0.569444,0.584375,0.531481,0.4875,0.381481
red_0712_0036_105,train,0.539815,0.453646,0.542593,0.435937,0.471296,0.397917
ebihara_0712_4409_62,train,0.588889,0.436458,0.561111,0.429688,0.380556,0.430208
kitano_green_2_0123,train,0.472396,0.337037,0.482812,0.35,0.525521,0.440741
ebihara_0712_4409_130,train,0.503704,0.622917,0.491667,0.629167,0.415741,0.541667
sony_white_0006_0512,train,0.349074,0.249479,0.386111,0.244271,0.544444,0.338021
white_0008_0648,train,0.482812,0.515741,0.477083,0.47037,0.505208,0.315741
sony_white_0006_0320,train,0.327778,0.260417,0.293519,0.272396,0.327778,0.407292
uratani_red_3_0295,train,0.608333,0.786111,0.595313,0.794444,0.511979,0.622222
ebihara_0712_4409_81,train,0.615741,0.522396,0.613889,0.509375,0.427778,0.438021
ebihara_0712_4409_55,train,0.361111,0.333854,0.339815,0.342187,0.336111,0.434896
green_0014_0216,train,0.480208,0.319444,0.507292,0.283333,0.659896,0.335185
ebihara_0712_4408_56,train,0.635185,0.616667,0.600926,0.621354,0.42963,0.551562
sawada_green_2_0197,train,0.651563,0.836111,0.6375,0.836111,0.539062,0.64537
red_0008_0547,train,0.682292,0.532407,0.676562,0.577778,0.688542,0.577778
ebihara_0712_4408_48,train,0.203704,0.382292,0.207407,0.389583,0.394444,0.465625
sasaki_red_1_0046,train,0.386979,0.157407,0.383854,0.191667,0.49375,0.348148
white_0006_0690,train,0.689583,0.137963,0.702604,0.165741,0.641146,0.352778
green_0006_0454,train,0.664062,0.243519,0.671875,0.285185,0.617708,0.449074
sasaki_green_1_0054,train,0.548958,0.367593,0.539583,0.357407,0.531771,0.408333
sony_red_0017_0604,train,0.123148,0.54375,0.15,0.5625,0.438889,0.516146
sony_red_0616_0002_0511,train,0.251852,0.595833,0.286111,0.604167,0.506481,0.530208
red_0712_0036_12,train,0.460185,0.641146,0.447222,0.638021,0.489815,0.548438
sony_red_0019_0361,train,0.135185,0.581771,0.175926,0.59375,0.421296,0.519792
sawada_red_2_0208,train,0.638021,0.525926,0.626563,0.544444,0.504687,0.573148
ebihara_red_1_0115,train,0.559896,0.239815,0.540625,0.250926,0.461458,0.428704
sawada_green_2_0182,train,0.389062,0.258333,0.385417,0.289815,0.471875,0.519444
kitano_green_2_0207,train,0.547396,0.387037,0.53125,0.368519,0.481771,0.413889
uratani_red_3_0188,train,0.401562,0.173148,0.3875,0.186111,0.372917,0.387037
green_0008_0381,train,0.723437,0.377778,0.70625,0.362037,0.53125,0.317593
sony_red_0016_0651,train,0.536111,0.650521,0.542593,0.64375,0.542593,0.524479
sawada_red_2_0192,train,0.233854,0.725,0.251563,0.744444,0.393229,0.646296
white_0008_0380,train,0.411458,0.359259,0.415104,0.388889,0.46875,0.493519
red_0712_0036_37,train,0.45,0.344271,0.428704,0.349479,0.365741,0.431771
kitano_green_2_0106,train,0.488021,0.552778,0.50625,0.589815,0.54375,0.588889
red_0008_0502,train,0.886458,0.208333,0.894271,0.227778,0.788542,0.413889
white_0006_0522,train,0.500521,0.210185,0.498437,0.246296,0.470313,0.431481
white_0006_0554,train,0.676042,0.105556,0.665104,0.125926,0.521354,0.315741
ebihara_0712_4409_7,train,0.687037,0.558854,0.666667,0.572917,0.471296,0.548438
sasaki_red_1_0151,train,0.750521,0.177778,0.74375,0.20463,0.670833,0.314815
ebihara_0712_4408_82,train,0.575926,0.429167,0.549074,0.416146,0.340741,0.413021
red_0006_0518,train,0.878125,0.139815,0.889583,0.165741,0.821354,0.385185
sony_white_0006_0346,train,0.548148,0.273438,0.523148,0.276042,0.359259,0.38125
red_0008_0608,train,0.573958,0.561111,0.577604,0.530556,0.743229,0.362963
white_0006_0687,train,0.751563,0.150926,0.75625,0.187037,0.642708,0.388889
sawada_green_2_0116,train,0.388021,0.227778,0.381771,0.268519,0.446875,0.475926
red_0712_0036_16,train,0.347222,0.608333,0.339815,0.615104,0.471296,0.544271
red_0006_0626,train,0.7375,0.592593,0.730729,0.621296,0.705729,0.613889
sasaki_green_1_0060,train,0.560417,0.374074,0.548958,0.362963,0.534896,0.409259
kitano_red_2_0228,train,0.479167,0.372222,0.469271,0.331481,0.497396,0.2
kitano_red_2_0194,train,0.741146,0.419444,0.726562,0.439815,0.59375,0.398148
sony_white_0006_0156,train,0.506481,0.666146,0.512963,0.656771,0.510185,0.53125
sawada_green_2_0190,train,0.483333,0.673148,0.5,0.697222,0.514583,0.625
ebihara_green_1_0038,train,0.580208,0.230556,0.573958,0.266667,0.607812,0.484259
red_0008_0530,train,0.607812,0.738889,0.615104,0.761111,0.672396,0.635185
uratani_green_3_0175,train,0.423958,0.096296,0.413021,0.125,0.460938,0.396296
sony_red_0008_0249,train,0.87963,0.419792,0.866667,0.438542,0.597222,0.443229
red_0712_0036_36,train,0.416667,0.339583,0.397222,0.347917,0.360185,0.436458
green_0008_0244,train,0.370312,0.837037,0.388542,0.844444,0.519792,0.635185
sony_white_0006_0646,train,0.40463,0.357292,0.393519,0.339062,0.446296,0.382812
sony_red_0015_0423,train,0.478704,0.667188,0.493519,0.661458,0.550926,0.529167
ebihara_0712_4408_10,train,0.618519,0.607292,0.598148,0.614583,0.425,0.548438
ebihara_0712_4408_80,train,0.530556,0.395833,0.498148,0.390625,0.324074,0.415104
green_0008_0481,train,0.7625,0.840741,0.74375,0.836111,0.609896,0.597222
white_0006_0672,train,0.613542,0.818519,0.60625,0.802778,0.566146,0.581481
sony_white_0006_0471,train,0.714815,0.648438,0.701852,0.642708,0.556481,0.511458
kitano_red_2_0230,train,0.502083,0.377778,0.485417,0.347222,0.497396,0.20463
sony_red_0019_0358,train,0.07037,0.500521,0.09537,0.521875,0.387963,0.503125
red_0006_0699,train,0.615104,0.510185,0.621354,0.475926,0.770833,0.321296
white_0006_0670,train,0.520312,0.886111,0.523958,0.87037,0.547396,0.601852
sasaki_green_1_0095,train,0.560937,0.541667,0.571354,0.575926,0.593229,0.589815
sony_green_0616_0006_0253,train,0.393519,0.284375,0.368519,0.297917,0.339815,0.398958
sony_white_0006_0552,train,0.216667,0.346354,0.230556,0.328125,0.435185,0.353646
ebihara_0712_4409_83,train,0.636111,0.495833,0.628704,0.480729,0.413889,0.432812
ebihara_red_1_0233,train,0.326562,0.539815,0.33125,0.510185,0.473958,0.418519
red_0006_0333,train,0.529167,0.828704,0.545312,0.849074,0.700521,0.681481
sony_red_0010_0147,train,0.088889,0.570833,0.12963,0.586458,0.398148,0.486458
ebihara_0712_4408_58,train,0.513889,0.614062,0.491667,0.616667,0.4,0.551562
green_0008_0313,train,0.318229,0.296296,0.316146,0.336111,0.435937,0.489815
sony_white_0006_0473,train,0.817593,0.615104,0.781481,0.623437,0.575926,0.507812
green_0006_0684,train,0.640104,0.008333,0.654687,0.042593,0.607292,0.362037
sony_white_0006_0365,train,0.632407,0.300521,0.599074,0.295833,0.382407,0.373958
red_0712_0036_93,train,0.342593,0.41875,0.347222,0.4,0.441667,0.389583
green_0006_0506,train,0.520833,0.501852,0.504167,0.465741,0.484375,0.287963
sony_white_0006_0459,train,0.083333,0.525521,0.109259,0.543229,0.415741,0.505208
sony_red_0014_0443,train,0.133333,0.586458,0.177778,0.596875,0.436111,0.517188
ebihara_green_1_0236,train,0.649479,0.415741,0.630729,0.402778,0.556771,0.443519
sasaki_green_1_0093,train,0.530208,0.443519,0.533333,0.474074,0.582812,0.567593
sony_white_0006_0251,train,0.109259,0.573958,0.137963,0.596354,0.382407,0.516146
sony_red_0015_0430,train,0.862037,0.596875,0.828704,0.598437,0.631481,0.511458
sony_white_0006_0464,train,0.251852,0.630729,0.298148,0.631771,0.475,0.518229
sony_white_0006_0489,train,0.775,0.350521,0.802778,0.361979,0.663889,0.425
white_0008_0539,train,0.457292,0.324074,0.457292,0.362037,0.484896,0.500926
sony_green_0616_0006_0399,train,0.460185,0.659375,0.471296,0.647917,0.514815,0.517708
white_0014_0174,train,0.488542,0.485185,0.489583,0.425,0.572917,0.263889
sony_red_0016_0658,train,0.843519,0.530208,0.825926,0.550521,0.601852,0.494792
kitano_red_2_0193,train,0.735938,0.485185,0.720313,0.494444,0.586979,0.414815
red_0006_0480,train,0.876563,0.35463,0.878646,0.387037,0.778125,0.525926
ebihara_0712_4409_86,train,0.598148,0.423438,0.585185,0.411458,0.384259,0.425521
white_0006_0696,train,0.576042,0.169444,0.595833,0.181481,0.623437,0.287037
ebihara_red_1_0195,train,0.35,0.47037,0.357292,0.502778,0.515104,0.62037
red_0006_0653,train,0.924479,0.241667,0.898958,0.262037,0.738021,0.489815
sony_white_0005_0650,train,0.674074,0.658854,0.640741,0.648438,0.562963,0.511458
white_0006_0694,train,0.609375,0.162963,0.627604,0.172222,0.633333,0.302778
ebihara_red_1_0073,train,0.270833,0.640741,0.284375,0.661111,0.441146,0.609259
ebihara_0712_4408_45,train,0.262963,0.440104,0.24537,0.434896,0.348148,0.444271
green_0008_0476,train,0.55,0.926852,0.552604,0.909259,0.575,0.608333
sasaki_green_1_0105,train,0.704688,0.749074,0.690625,0.752778,0.614062,0.609259
red_0712_0036_43,train,0.626852,0.395833,0.605556,0.395833,0.412037,0.417187
red_0006_0591,train,0.748437,0.347222,0.772396,0.317593,0.80625,0.35
uratani_green_3_0312,train,0.373437,0.182407,0.369271,0.205556,0.45625,0.381481
white_0008_0567,train,0.854167,0.423148,0.836979,0.474074,0.629687,0.50463
ebihara_0712_4408_69,train,0.134259,0.339583,0.12037,0.351042,0.277778,0.445833
ebihara_0712_4408_87,train,0.565741,0.484896,0.565741,0.471875,0.384259,0.421354
red_0006_0641,train,0.520312,0.773148,0.552083,0.788889,0.6875,0.633333
sony_red_0015_0419,train,0.241667,0.613542,0.280556,0.614583,0.50463,0.528125
uratani_green_3_0296,train,0.633854,0.776852,0.617708,0.774074,0.536458,0.609259
uratani_red_3_0280,train,0.26875,0.306481,0.265104,0.337963,0.363542,0.499074
red_0712_0036_78,train,0.640741,0.421875,0.650926,0.429167,0.588889,0.463021
red_0712_0036_3,train,0.658333,0.656771,0.633333,0.658333,0.534259,0.548438
kitano_green_2_0194,train,0.626563,0.489815,0.613021,0.456481,0.500521,0.403704
ebihara_0712_4409_89,train,0.500926,0.363542,0.489815,0.358333,0.358333,0.421354
sony_red_0014_0458,train,0.89537,0.523438,0.87037,0.539062,0.587963,0.491667
uratani_green_3_0351,train,0.624479,0.414815,0.617188,0.389815,0.490104,0.358333
uratani_green_3_0286,train,0.477604,0.413889,0.489063,0.464815,0.514583,0.533333
sasaki_red_1_0076,train,0.604688,0.10463,0.589063,0.1,0.519271,0.232407
sony_red_0017_0621,train,0.914815,0.565104,0.887963,0.579167,0.618519,0.500521
green_0008_0332,train,0.441146,0.197222,0.434375,0.221296,0.441667,0.408333
sasaki_green_1_0151,train,0.655208,0.613889,0.642188,0.615741,0.56875,0.448148
white_0006_0483,train,0.306771,0.590741,0.31875,0.619444,0.458333,0.583333
white_0008_0571,train,0.858333,0.252778,0.846875,0.305556,0.645312,0.450926
sony_white_0006_0458,train,0.073148,0.495833,0.087963,0.519271,0.400926,0.503125
kitano_green_2_0128,train,0.429167,0.238889,0.441667,0.248148,0.516146,0.415741
white_0006_0648,train,0.543229,0.215741,0.534375,0.246296,0.476562,0.440741
sawada_red_2_0073,train,0.336458,0.859259,0.348958,0.87037,0.390104,0.651852
green_0006_0490,train,0.3875,0.45,0.390104,0.412037,0.495312,0.274074
sony_white_0006_0497,train,0.615741,0.289062,0.642593,0.298438,0.634259,0.377604
sony_white_0005_0659,train,0.964815,0.481771,0.933333,0.50625,0.634259,0.475521
ebihara_red_1_0251,train,0.605729,0.613889,0.585417,0.622222,0.46875,0.45
ebihara_0712_4409_69,train,0.534259,0.539583,0.549074,0.530208,0.455556,0.448437
white_0014_0191,train,0.457292,0.528704,0.454167,0.467593,0.582812,0.263889
ebihara_green_1_0168,train,0.464062,0.257407,0.471354,0.269444,0.570833,0.432407
red_0008_0485,train,0.740104,0.378704,0.767708,0.362037,0.790104,0.349074
uratani_red_3_0290,train,0.368229,0.822222,0.380208,0.816667,0.450521,0.635185
green_0014_0269,train,0.785417,0.080556,0.772396,0.064815,0.650521,0.240741
kitano_green_2_0125,train,0.448437,0.285185,0.459896,0.299074,0.519271,0.430556
green_0014_0193,train,0.766146,0.097222,0.777604,0.134259,0.683333,0.44537
ebihara_0712_4409_78,train,0.521296,0.531771,0.535185,0.523438,0.44537,0.451042
ebihara_0712_4408_91,train,0.561111,0.482292,0.550926,0.467708,0.361111,0.425
sasaki_green_1_0103,train,0.708854,0.791667,0.695312,0.790741,0.617188,0.622222
sony_white_0006_0657,train,0.337037,0.348958,0.346296,0.332813,0.462037,0.384375
kitano_green_2_0112,train,0.672396,0.785185,0.656771,0.784259,0.575,0.617593
sony_green_0616_0006_0299,train,0.648148,0.317188,0.617593,0.319792,0.405556,0.386458
white_0008_0389,train,0.463542,0.290741,0.460417,0.324074,0.473958,0.458333
ebihara_0712_4408_115,train,0.288889,0.417187,0.271296,0.423438,0.305556,0.514062
uratani_green_3_0205,train,0.489583,0.181481,0.478125,0.175,0.454167,0.319444
white_0014_0142,train,0.614062,0.099074,0.625521,0.078704,0.664583,0.205556
sasaki_red_1_0132,train,0.380729,0.412037,0.394792,0.448148,0.5375,0.432407
frame_0153,val,0.752778,0.520833,0.731481,0.509375,0.482407,0.477083
red_0712_0039_0051,val,0.475,0.659375,0.468519,0.652604,0.482407,0.548438
red_0712_0039_0050,val,0.494444,0.660417,0.484259,0.655208,0.484259,0.55
frame_0095,val,0.79537,0.477604,0.787037,0.472917,0.544444,0.445312
frame_0139,val,0.499074,0.583333,0.490741,0.5625,0.444444,0.457813
red_0712_0039_0023,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0138,val,0.628704,0.395313,0.605556,0.386979,0.422222,0.398958
red_0712_0039_0108,val,0.500926,0.359896,0.475926,0.358333,0.372222,0.403125
red_0712_0039_0170,val,0.67037,0.661458,0.65,0.65625,0.548148,0.534375
frame_0119,val,0.933333,0.499479,0.922222,0.514583,0.662963,0.519792
red_0712_0039_0008,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0130,val,0.239815,0.426563,0.260185,0.4125,0.496296,0.438021
frame_0124,val,0.614815,0.364583,0.637963,0.375,0.608333,0.457813
red_0712_0039_0081,val,0.09537,0.399479,0.1,0.415625,0.318519,0.474479
frame_0009,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
red_0712_0039_0013,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0187,val,0.517593,0.35,0.537037,0.348438,0.575926,0.421354
frame_0134,val,0.260185,0.530729,0.257407,0.510417,0.457407,0.442708
frame_0097,val,0.793519,0.465625,0.77963,0.463021,0.537963,0.444271
red_0712_0039_0037,val,0.637963,0.6625,0.614815,0.659896,0.516667,0.548958
red_0712_0039_0158,val,0.25463,0.357292,0.239815,0.367188,0.35463,0.460938
frame_0140,val,0.553704,0.583333,0.538889,0.5625,0.448148,0.461458
frame_0008,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
frame_0051,val,0.184259,0.583854,0.211111,0.595313,0.475926,0.570833
red_0712_0039_0024,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0014,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
red_0712_0039_0014,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0044,val,0.581481,0.665104,0.562963,0.660417,0.505556,0.551562
red_0712_0039_0054,val,0.412963,0.651563,0.414815,0.645312,0.466667,0.548958
red_0712_0039_0129,val,0.640741,0.401042,0.616667,0.393229,0.424074,0.398438
frame_0135,val,0.303704,0.551562,0.294444,0.531771,0.450926,0.445312
red_0712_0039_0156,val,0.332407,0.345833,0.311111,0.352083,0.351852,0.443229
frame_0112,val,0.325,0.675,0.351852,0.670833,0.524074,0.56875
frame_0053,val,0.175,0.559896,0.197222,0.574479,0.464815,0.566146
frame_0120,val,0.900926,0.45625,0.887037,0.472917,0.666667,0.505729
red_0712_0039_0100,val,0.385185,0.346354,0.362963,0.348958,0.340741,0.413021
red_0712_0039_0173,val,0.802778,0.609896,0.77037,0.613021,0.578704,0.521354
red_0712_0039_0200,val,0.239815,0.352083,0.264815,0.339062,0.478704,0.382812
red_0712_0039_0032,val,0.655556,0.660937,0.634259,0.657813,0.519444,0.544792
red_0712_0039_0001,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0152,val,0.460185,0.348438,0.431481,0.349479,0.364815,0.419792
red_0712_0039_0061,val,0.244444,0.604688,0.264815,0.608333,0.42963,0.539583
frame_0047,val,0.227778,0.623437,0.256481,0.631771,0.491667,0.578646
red_0712_0039_0153,val,0.433333,0.346354,0.405556,0.347917,0.361111,0.422396
red_0712_0039_0227,val,0.550926,0.509375,0.552778,0.489583,0.434259,0.396354
frame_0076,val,0.618519,0.409375,0.599074,0.418229,0.462963,0.464062
red_0712_0039_0123,val,0.624074,0.395833,0.6,0.388021,0.416667,0.398438
frame_0078,val,0.675926,0.41875,0.650926,0.425521,0.472222,0.460417
red_0712_0039_0070,val,0.082407,0.507292,0.110185,0.522917,0.369444,0.516667
frame_0150,val,0.747222,0.522396,0.727778,0.509896,0.480556,0.476562
red_0712_0039_0025,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0054,val,0.173148,0.55,0.19537,0.566146,0.458333,0.563542
red_0712_0039_0087,val,0.172222,0.365625,0.163889,0.377604,0.314815,0.451042
red_0712_0039_0105,val,0.461111,0.353125,0.436111,0.353646,0.361111,0.405729
red_0712_0039_0149,val,0.525926,0.359896,0.498148,0.356771,0.382407,0.409375
red_0712_0039_0109,val,0.512963,0.361458,0.487963,0.360417,0.375,0.403125
frame_0033,val,0.456481,0.704688,0.464815,0.698438,0.537963,0.586979
red_0712_0039_0104,val,0.446296,0.351042,0.422222,0.352604,0.35463,0.407813
frame_0117,val,0.912963,0.601042,0.888889,0.609375,0.648148,0.546875
red_0712_0039_0142,val,0.609259,0.384896,0.583333,0.377604,0.413889,0.399479
red_0712_0039_0036,val,0.64537,0.663021,0.619444,0.658333,0.518519,0.55
red_0712_0039_0140,val,0.622222,0.390104,0.596296,0.382812,0.42037,0.398958
frame_0042,val,0.312963,0.664062,0.332407,0.668229,0.513889,0.582292
red_0712_0039_0121,val,0.615741,0.392188,0.590741,0.385417,0.413889,0.398438
frame_0046,val,0.242593,0.633333,0.272222,0.641146,0.496296,0.578125
frame_0143,val,0.664815,0.560417,0.643519,0.545833,0.458333,0.468229
red_0712_0039_0165,val,0.205556,0.5625,0.236111,0.570833,0.449074,0.522396
frame_0065,val,0.29537,0.438021,0.29537,0.452604,0.401852,0.518229
red_0712_0039_0233,val,0.59537,0.509375,0.593519,0.491146,0.439815,0.402604
frame_0007,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
frame_0079,val,0.699074,0.425521,0.675926,0.429167,0.485185,0.457813
red_0712_0039_0194,val,0.32037,0.321875,0.34537,0.315104,0.52037,0.39375
frame_0152,val,0.751852,0.520312,0.733333,0.509375,0.480556,0.475521
red_0712_0039_0221,val,0.489815,0.500521,0.491667,0.48125,0.434259,0.392188
frame_0035,val,0.425,0.697396,0.437963,0.694271,0.535185,0.585938
frame_0063,val,0.251852,0.45625,0.255556,0.470833,0.406481,0.528646
frame_0154,val,0.746296,0.522917,0.733333,0.511458,0.477778,0.475521
frame_0158,val,0.726852,0.539062,0.710185,0.525521,0.480556,0.472396
red_0712_0039_0168,val,0.474074,0.661458,0.47963,0.654167,0.511111,0.535937
red_0712_0039_0056,val,0.368519,0.64375,0.374074,0.635938,0.457407,0.546875
frame_0039,val,0.361111,0.680729,0.376852,0.682292,0.528704,0.583333
frame_0148,val,0.737963,0.528646,0.722222,0.516667,0.472222,0.475
frame_0055,val,0.172222,0.538021,0.192593,0.554688,0.450926,0.561979
red_0712_0039_0102,val,0.416667,0.348958,0.393519,0.351562,0.348148,0.408854
frame_0137,val,0.400926,0.578125,0.388889,0.555729,0.444444,0.453646
red_0712_0039_0041,val,0.611111,0.665625,0.589815,0.660937,0.510185,0.548438
frame_0087,val,0.788889,0.482292,0.772222,0.478125,0.538889,0.447917
red_0712_0039_0235,val,0.603704,0.508854,0.603704,0.489063,0.438889,0.402083
red_0712_0039_0060,val,0.268519,0.613542,0.288889,0.614583,0.434259,0.542188
frame_0128,val,0.32963,0.382812,0.360185,0.377604,0.532407,0.439583
frame_0162,val,0.667593,0.565625,0.650926,0.549479,0.476852,0.467187
red_0712_0039_0148,val,0.542593,0.363021,0.514815,0.359896,0.386111,0.407292
red_0712_0039_0046,val,0.559259,0.664583,0.538889,0.658333,0.498148,0.55
red_0712_0039_0067,val,0.121296,0.543229,0.152778,0.554167,0.392593,0.527083
red_0712_0039_0122,val,0.619444,0.39375,0.59537,0.386458,0.416667,0.398438
red_0712_0039_0048,val,0.528704,0.664062,0.515741,0.657813,0.493519,0.55
frame_0027,val,0.519444,0.7125,0.522222,0.704688,0.547222,0.584375
frame_0072,val,0.496296,0.404687,0.482407,0.417708,0.425,0.479687
red_0712_0039_0223,val,0.510185,0.504687,0.514815,0.485417,0.434259,0.394271
red_0712_0039_0027,val,0.67037,0.658854,0.644444,0.658854,0.521296,0.54375
red_0712_0039_0145,val,0.582407,0.374479,0.555556,0.369792,0.4,0.403125
red_0712_0039_0166,val,0.278704,0.605208,0.305556,0.607292,0.465741,0.529167
red_0712_0039_0026,val,0.663889,0.659896,0.647222,0.657813,0.527778,0.549479
red_0712_0039_0139,val,0.625926,0.393229,0.600926,0.384375,0.425,0.398438
frame_0059,val,0.192593,0.496354,0.203704,0.510417,0.426852,0.546875
red_0712_0039_0193,val,0.342593,0.321354,0.369444,0.316667,0.527778,0.396354
red_0712_0039_0088,val,0.188889,0.361979,0.177778,0.372917,0.312037,0.446875
frame_0049,val,0.201852,0.603646,0.230556,0.615625,0.485185,0.573958
red_0712_0039_0174,val,0.818519,0.586979,0.790741,0.590625,0.587963,0.516146
frame_0146,val,0.719444,0.539062,0.700926,0.526042,0.466667,0.472917
frame_0067,val,0.343519,0.422917,0.343519,0.4375,0.401852,0.508333
red_0712_0039_0115,val,0.575926,0.377083,0.549074,0.372917,0.394444,0.4
red_0712_0039_0203,val,0.244444,0.378646,0.262963,0.3625,0.462963,0.379688
frame_0016,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
frame_0160,val,0.703704,0.550521,0.685185,0.538021,0.476852,0.469271
frame_0138,val,0.452778,0.583854,0.439815,0.559896,0.446296,0.455208
red_0712_0039_0218,val,0.44537,0.491667,0.451852,0.470313,0.431481,0.388542
red_0712_0039_0011,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0206,val,0.272222,0.408854,0.285185,0.389583,0.448148,0.380208
frame_0105,val,0.562963,0.4,0.544444,0.408333,0.437037,0.485938
frame_0015,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
red_0712_0039_0146,val,0.57037,0.370833,0.544444,0.366146,0.393519,0.404167
frame_0102,val,0.708333,0.420833,0.689815,0.421354,0.484259,0.457813
frame_0081,val,0.737963,0.439063,0.715741,0.442708,0.503704,0.452604
red_0712_0039_0078,val,0.071296,0.423438,0.083333,0.441146,0.328704,0.486979
red_0712_0039_0215,val,0.399074,0.477604,0.408333,0.45625,0.434259,0.385937
red_0712_0039_0072,val,0.067593,0.483333,0.091667,0.501563,0.359259,0.510938
frame_0086,val,0.791667,0.478125,0.77037,0.474479,0.537037,0.448437
frame_0070,val,0.432407,0.408333,0.423148,0.420312,0.413889,0.490625
red_0712_0039_0157,val,0.29537,0.349479,0.275926,0.357812,0.35,0.452083
frame_0126,val,0.464815,0.363021,0.493519,0.363021,0.567593,0.445833
frame_0156,val,0.742593,0.528646,0.726852,0.517188,0.480556,0.474479
red_0712_0039_0208,val,0.294444,0.428125,0.310185,0.406771,0.442593,0.380729
red_0712_0039_0188,val,0.485185,0.341667,0.505556,0.338021,0.568519,0.417187
red_0712_0039_0034,val,0.65463,0.661979,0.631481,0.659896,0.524074,0.551562
red_0712_0039_0111,val,0.537037,0.367188,0.509259,0.364583,0.383333,0.401042
frame_0089,val,0.794444,0.490104,0.776852,0.484896,0.544444,0.446875
red_0712_0039_0222,val,0.5,0.502604,0.503704,0.483854,0.433333,0.392708
frame_0163,val,0.641667,0.571354,0.62963,0.554688,0.476852,0.464062
frame_0127,val,0.390741,0.370833,0.422222,0.365625,0.548148,0.440625
red_0712_0039_0071,val,0.075926,0.494271,0.100926,0.5125,0.362037,0.514062
red_0712_0039_0167,val,0.369444,0.6375,0.391667,0.633854,0.490741,0.532813
red_0712_0039_0219,val,0.460185,0.496354,0.466667,0.475,0.432407,0.390104
frame_0032,val,0.468519,0.705729,0.476852,0.7,0.541667,0.586979
frame_0024,val,0.541667,0.713542,0.542593,0.705208,0.549074,0.585938
frame_0045,val,0.260185,0.642708,0.286111,0.648438,0.50463,0.579167
red_0712_0039_0021,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0002,val,0.562963,0.715104,0.560185,0.707292,0.548148,0.586979
red_0712_0039_0175,val,0.828704,0.561979,0.799074,0.570312,0.596296,0.511458
red_0712_0039_0214,val,0.380556,0.470833,0.393519,0.45,0.435185,0.385417
red_0712_0039_0062,val,0.219444,0.594271,0.247222,0.600521,0.42037,0.538542
frame_0113,val,0.480556,0.709375,0.488889,0.699479,0.551852,0.570312
red_0712_0039_0052,val,0.458333,0.659375,0.452778,0.65,0.478704,0.55
red_0712_0039_0118,val,0.596296,0.385417,0.574074,0.379167,0.406481,0.398438
red_0712_0039_0010,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0062,val,0.237037,0.463021,0.242593,0.479687,0.412963,0.535417
red_0712_0039_0119,val,0.60463,0.3875,0.578704,0.381771,0.407407,0.398438
red_0712_0039_0143,val,0.601852,0.382292,0.576852,0.375521,0.409259,0.400521
frame_0010,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
red_0712_0039_0151,val,0.484259,0.351562,0.457407,0.351042,0.371296,0.414583
frame_0044,val,0.273148,0.650521,0.3,0.654167,0.506481,0.579688
red_0712_0039_0205,val,0.260185,0.399479,0.275,0.379688,0.45463,0.380208
frame_0069,val,0.401852,0.411979,0.39537,0.425521,0.408333,0.495312
red_0712_0039_0160,val,0.17963,0.386458,0.175926,0.400521,0.369444,0.479687
red_0712_0039_0092,val,0.252778,0.350521,0.237037,0.359375,0.315741,0.433333
frame_0052,val,0.176852,0.571354,0.203704,0.585938,0.467593,0.568229
red_0712_0039_0095,val,0.303704,0.346354,0.283333,0.352604,0.324074,0.425
red_0712_0039_0004,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0122,val,0.775926,0.392188,0.781481,0.407292,0.647222,0.478125
red_0712_0039_0136,val,0.637037,0.397396,0.611111,0.389583,0.425926,0.398438
red_0712_0039_0217,val,0.432407,0.488021,0.438889,0.467187,0.433333,0.388542
